Target,Similarity
CCc1cc(CC)c2sc3ccccc3c(=O)c2c1,0.3594132029339853
CCCCC(CC)COC(=O)c1cc(Br)c(Br)c(Br)c1Br,0.3592964824120603
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,0.3591549295774648
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,0.35883905013192613
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,0.35853131749460043
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0.3584905660377358
CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,0.3584474885844749
OC1c2cc3ccc4cccc5ccc(c2C2OC2C1O)c3c45,0.3576158940397351
O=C(Oc1ccccc1)c1ccccc1O,0.3575757575757576
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,0.357487922705314
NC(=O)c1cnccn1,0.35714285714285715
CC1=CC2OC3C(O)CC(C)(C34CO4)C2(CO)C(O)C1=O,0.35684647302904565
Oc1c(Cl)cc(Cl)cc1Cl,0.35602094240837695
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0.3556701030927835
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,0.35555555555555557
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,0.35545023696682465
BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,0.35537190082644626
BrC1CCC(Br)C(Br)CCC1Br,0.35537190082644626
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0.35537190082644626
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.3552941176470588
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,0.35467980295566504
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,0.3544600938967136
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,0.35351089588377727
NCCc1c[nH]c2c(O)cc(O)cc12,0.35351089588377727
CCc1cccc(CC)c1N(COC)C(=O)CCl,0.35351089588377727
Clc1ccccc1Cl,0.35344827586206895
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,0.35336538461538464
CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0.35333333333333333
CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,0.35324675324675325
CCOCN(C(=O)CCl)c1c(C)cccc1CC,0.35308056872037913
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0.35294117647058826
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.[Ag],0.35294117647058826
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.35294117647058826
Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,0.3524229074889868
CC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C1=O,0.3522727272727273
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,0.352112676056338
Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0.352059925093633
CC(=O)C1C(C#N)CC2C3CC=C4CC(O)CCC4(C)C3CCC21C,0.35185185185185186
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,0.35185185185185186
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,0.35147392290249435
O=C(OCc1ccccc1)c1ccccc1O,0.3514376996805112
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.35141509433962265
Oc1c(Cl)cccc1Cl,0.35135135135135137
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,0.35128205128205126
O=C(O)C1C2C=CC(C2)C1(C(=O)O)[N+](=O)[O-],0.3511777301927195
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,0.35044642857142855
COC(OC)(C(=O)c1ccccc1)c1ccccc1,0.3501259445843829
OCC(O)CCl,0.3492063492063492
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.3488372093023256
OCC1CCC(CO)CC1,0.3474576271186441
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,0.34698275862068967
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.346723044397463
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.3465045592705167
C[Si]1(C)O[Si](C)(c2ccccc2)O[Si](C)(C)O[Si](C)(c2ccccc2)O1,0.3462532299741602
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,0.3462532299741602
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,0.3459715639810427
CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21,0.3458333333333333
CCOCCOC(C)=O,0.34513274336283184
c1ccc(C2CCC2c2ccccc2)cc1,0.34494773519163763
c1ccc(C2CCC2c2ccccc2)cc1,0.34494773519163763
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.34475374732334046
CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,0.3443396226415094
CNC(=O)Oc1cc(C)c(SC)c(C)c1,0.3438395415472779
CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2,0.34382566585956414
Cc1c(N)c(=O)n(-c2ccccc2)n1C,0.3431578947368421
CNc1c(C)n(C)n(-c2ccccc2)c1=O,0.34156378600823045
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,0.3411214953271028
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0.34106728538283065
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.340625
Oc1ccc(Cl)cc1Cl,0.3404255319148936
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],0.34
CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,0.33966745843230406
O=C(OCc1ccccc1)c1ccccc1C(=O)OCc1ccccc1,0.3393939393939394
CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,0.3392070484581498
Clc1cccc(Cl)c1,0.3391304347826087
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,0.3391304347826087
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,0.3391304347826087
c1ccc2cc3c(ccc4ccccc43)cc2c1,0.3391304347826087
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.3388888888888889
C=CC(N)=O,0.3387096774193548
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,0.33773087071240104
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0.33710407239819007
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,0.33707865168539325
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,0.33647058823529413
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,0.336322869955157
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.336283185840708
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,0.3359580052493438
CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCC2=O,0.33585858585858586
CS(=O)(=O)c1cc(Cl)cc(-c2ccc(Cl)c(Cl)c2)c1Cl,0.3356164383561644
O=[N+]([O-])c1ccccc1,0.3351063829787234
Cc1cc(Cl)cc2c1oc1cc(Cl)cc(Cl)c12,0.335
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,0.33488372093023255
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,0.3348623853211009
CS(=O)(=O)c1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1Cl,0.3348115299334812
O=[N+]([O-])c1ccc(O)cc1-c1ccccc1,0.33421750663129973
CS(=O)(=O)c1cc(Cl)cc(-c2ccc(Cl)cc2Cl)c1Cl,0.3340909090909091
CS(=O)(=O)c1cc(Cl)c(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,0.334070796460177
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,0.33406593406593404
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,0.3333333333333333
O=C(O)C(Cl)Cl,0.3333333333333333
C1CCOC1,0.3333333333333333
CS(=O)(=O)c1cc(Cl)cc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,0.3325892857142857
CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,0.3324468085106383
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,0.3324175824175824
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,0.3323262839879154
C=C(Br)COc1c(Br)cc(Br)cc1Br,0.33226837060702874
CS(=O)(=O)c1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1Cl,0.3317972350230415
CS(=O)(=O)c1cc(Cl)cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,0.33111111111111113
CS(=O)(=O)c1cc(Cl)cc(-c2cc(Cl)c(Cl)cc2Cl)c1Cl,0.33109619686800895
ClC(Cl)=C(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.33070866141732286
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,0.3303834808259587
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)[O-])c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],0.3302540415704388
CCCCCCCCOC(=O)c1ccc(N(C)C)cc1,0.32926829268292684
CCCCC(CC)COC(=O)c1ccccc1C(=O)O,0.32865168539325845
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0.3277310924369748
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,0.3276699029126214
C=Cc1ccc(Cl)cc1,0.32608695652173914
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,0.32571428571428573
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,0.32571428571428573
Clc1cc2c(cc1Cl)Oc1cc(Br)c(Cl)cc1O2,0.3253968253968254
CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,0.32524271844660196
Oc1c(Cl)cc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1Cl,0.3251366120218579
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC3CCCC3)CCC12,0.325
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.3247863247863248
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,0.32471264367816094
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.3242009132420091
CS(=O)(=O)c1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,0.323943661971831
CC[Hg]Sc1ccccc1C(=O)[O-].[Na+],0.3236151603498542
CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,0.3235294117647059
C=CCOc1c(Br)cc(Br)cc1Br,0.3233333333333333
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,0.32320441988950277
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0.3224181360201511
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,0.32238805970149254
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.3219954648526077
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.3219954648526077
CCOC(=O)c1ccccc1C(=O)OCC,0.321875
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,0.32167832167832167
Nc1ccc(N(c2ccccc2)c2ccccc2)cc1,0.32142857142857145
COc1c(Oc2ccc(Br)cc2Br)cc(Br)c(Br)c1Br,0.32142857142857145
CSc1nnc(C(C)(C)C)c(=O)n1N,0.3211845102505695
Clc1cc2c(cc1Cl)Oc1cc(Br)c(Br)cc1O2,0.3209549071618037
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0.3208092485549133
CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,0.32
CS(=O)(=O)c1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0.32
c1ccc([Sn](c2ccccc2)c2ccccc2)cc1,0.31958762886597936
Clc1cc2oc3ccc(Cl)c(Cl)c3c2cc1Cl,0.3194444444444444
Nc1nc(N)nc(N)n1,0.31932773109243695
O=C1OC(C(O)CO)C(O)=C1O,0.3182957393483709
BrCC(Br)COc1c(Br)cc(Br)cc1Br,0.3181818181818182
Oc1c(Oc2ccc(Br)cc2Br)cc(Br)c(Br)c1Br,0.31754874651810583
CCCCOC(=O)c1ccccc1C(=O)O,0.31750741839762614
CNC(=S)[S-].[Na+],0.31746031746031744
Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,0.31722054380664655
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,0.3172043010752688
FC(F)OC(Cl)C(F)(F)F,0.31693989071038253
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,0.3168604651162791
Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,0.3161953727506427
Nc1ccc(N)cc1,0.3157894736842105
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.31565656565656564
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.31563421828908556
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,0.3147208121827411
N#CN=C1SCCN1Cc1ccc(Cl)nc1,0.3146853146853147
Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,0.31443298969072164
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,0.31435643564356436
O=C([O-])CS.[Na+],0.3125
Clc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.3123359580052493
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,0.3123123123123123
Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,0.31216931216931215
S=C([S-])NCCNC(=S)[S-].[Zn+2],0.31092436974789917
S=C([S-])NCCNC(=S)[S-].[Mn+2],0.31092436974789917
S=C([S-])NCCNC(=S)[S-].S=C([S-])NCCNC(=S)[S-].[Mn+2].[Zn+2],0.31092436974789917
O=c1cc(CO)occ1O,0.31076923076923074
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,0.31044776119402984
CN1CCCC1c1cccnc1,0.3104325699745547
[Cl-].[Cl-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2,0.31017369727047145
CCCc1cc(=O)[nH]c(=S)[nH]1,0.30994152046783624
Oc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1Br,0.3076923076923077
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,0.30726256983240224
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,0.30704225352112674
NC(CCC(=O)O)C(=O)[O-].[Na+],0.30687830687830686
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0.30670103092783507
ClC1(Cl)C2(Cl)C3C4(Cl)C1(Cl)C1(Cl)C4(Cl)C(Cl)(Cl)C3(Cl)C21Cl,0.30670103092783507
O=CCCCC=O,0.3064516129032258
C1CCC([Sn](C2CCCCC2)C2CCCCC2)CC1.O,0.30612244897959184
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.3060240963855422
O=C1C=C2C(=CCOC2O)O1,0.30597014925373134
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0.30523255813953487
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.30498533724340177
COc1cc(Br)cc(Br)c1Oc1ccc(Br)cc1Br,0.3048128342245989
BrCC(Br)C1CCC(Br)C(Br)C1,0.30434782608695654
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,0.30392156862745096
CCN(CC)c1ccc(C=O)cc1,0.3018181818181818
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,0.3017241379310345
Cc1ccc(NC(=O)N(C)C)cc1Cl,0.3003003003003003
CC(=O)O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,0.29914529914529914
CCOC(=O)CCCCC(=O)OCC,0.29891304347826086
Oc1cc(Br)cc(Br)c1Oc1ccc(Br)cc1Br,0.2985507246376812
CCCCOC(=O)COc1ccc(Cl)cc1Cl,0.2982456140350877
O=C1C=CC(=NNc2ccccc2)C=C1,0.29553264604810997
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,0.29336734693877553
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,0.29260450160771706
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.2902097902097902
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.29015544041450775
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.29015544041450775
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.29015544041450775
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],0.29015544041450775
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.29015544041450775
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.29015544041450775
Nc1n[nH]c(=S)s1.Nc1n[nH]c(=S)s1.[Cu],0.28717948717948716
ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,0.28651685393258425
CNC(=O)Oc1cccc2ccccc12,0.2861736334405145
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,0.2857142857142857
COC(C)(C)C,0.2857142857142857
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,0.2853185595567867
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.2852760736196319
Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,0.2852112676056338
Brc1cc(Br)c(-c2cc(Br)c(Br)c(Br)c2)cc1Br,0.2848297213622291
COP(=O)(OC)OC=C(Cl)Cl,0.28421052631578947
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0.28421052631578947
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0.28415300546448086
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0.28415300546448086
Oc1cc(Cl)c(Cl)cc1Cl,0.28413284132841327
Oc1c(Cl)ccc(Cl)c1Cl,0.28413284132841327
Nc1ncn[nH]1,0.2833333333333333
OCc1c[nH]c2ccccc12,0.28291316526610644
Cc1cc(Cl)ccc1N=CN(C)C,0.2826086956521739
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,0.2826086956521739
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,0.28205128205128205
Clc1cc(Cl)c(Oc2c(Cl)cccc2Cl)cc1Cl,0.2819767441860465
Brc1ccc(Oc2c(Br)cccc2Br)cc1Br,0.2807570977917981
Oc1ccc(Cl)c(Cl)c1Cl,0.28
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,0.2789473684210526
Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,0.27759197324414714
CCCCN(CCCC)c1cccc(O)c1,0.27741935483870966
Brc1cc2oc3cc(Br)c(Br)cc3c2cc1Br,0.27605633802816903
Brc1cc(Br)c(-c2cc(Br)c(Br)cc2Br)cc1Br,0.27575757575757576
O=C(O)COc1ccc(Cl)cc1Cl,0.27564102564102566
Clc1ccc(Oc2c(Cl)cccc2Cl)cc1Cl,0.27492447129909364
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,0.2745762711864407
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.2742857142857143
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.2737430167597765
Brc1cc(-c2ccc(Br)c(Br)c2Br)cc(Br)c1Br,0.2735562310030395
Oc1ccc(-c2c(Cl)cc(Cl)cc2Cl)cc1,0.273015873015873
O=C(O)CCCOc1ccc(Cl)cc1Cl,0.271875
CCC(C(N)=O)N1CCCC1=O,0.2716417910447761
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0.2715736040609137
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,0.27058823529411763
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0.2694300518134715
Nc1nc(N)nc(Cl)n1,0.26903553299492383
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,0.26903553299492383
C1=Cc2cccc3cccc1c23,0.2682119205298013
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2680965147453083
Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,0.2668621700879765
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,0.26646706586826346
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,0.26646706586826346
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.26586102719033233
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,0.2648809523809524
O=P1(N(CCCl)CCCl)NCCCO1,0.264
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0.2624113475177305
CCC(CO)NCCNC(CC)CO,0.2620320855614973
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,0.26176470588235295
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,0.26112759643916916
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,0.2607361963190184
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,0.25892857142857145
O=S(=O)([O-])[O-].[Ni+2],0.25806451612903225
O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],0.25806451612903225
O=S(=O)(O)O.[Fe],0.25806451612903225
O=P(OCCCl)(OCCCl)OCCCl,0.2578947368421053
CSc1nc(NC(C)C)nc(NC(C)C)n1,0.2577639751552795
CCNc1nc(NC(C)C)nc(SC)n1,0.2577639751552795
CCC(=O)Nc1ccc(Cl)c(Cl)c1,0.25757575757575757
CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,0.2569832402234637
O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.2554945054945055
Clc1ccc(-c2cccc(Cl)c2Cl)c(Cl)c1,0.2553191489361702
OCC(Cl)(Cl)Cl,0.25396825396825395
CS(=O)(=O)OCCCCOS(C)(=O)=O,0.25263157894736843
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,0.2523076923076923
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.2515151515151515
CCSC(=O)N1CCCCCC1,0.25089605734767023
CCCC(CCC)C(=O)O,0.25
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0.24848484848484848
Cl[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,0.2483221476510067
Brc1cc(Br)cc(Oc2ccc(Br)c(Br)c2)c1,0.2482758620689655
COC(=O)Nc1nc2ccccc2[nH]1,0.24571428571428572
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0.24550898203592814
CCNc1nc(Cl)nc(NC(C)(C)C)n1,0.24281150159744408
NNC(N)=O,0.24193548387096775
CC=CC=O,0.24193548387096775
CCCCOP(=O)(OCCCC)OCCCC,0.24120603015075376
CCNc1nc(=O)nc(NC(C)C)[nH]1,0.23934426229508196
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,0.2391304347826087
Brc1cc(-c2cc(Br)c(Br)c(Br)c2)cc(Br)c1Br,0.23825503355704697
ClC(Cl)=C(Cl)Cl,0.23809523809523808
CN(C)C(=S)SSC(=S)N(C)C,0.23809523809523808
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,0.23548387096774193
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,0.2347266881028939
CCOCCO,0.234375
CCNc1nc(Cl)nc(NC(C)C)n1,0.23376623376623376
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,0.23376623376623376
[Cu+2].[S-]c1nnc(NCNc2nnc([S-])s2)s1,0.23197492163009403
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.23100303951367782
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,0.2297734627831715
Clc1ccc(-c2c(Cl)cc(Cl)cc2Cl)cc1,0.22875816993464052
C=CC(=C)C,0.22580645161290322
ClC=C(Cl)Cl,0.22580645161290322
O.O.O.O.O.O.O=[N+]([O-])O.O=[N+]([O-])O.O=[U]=O,0.22580645161290322
Brc1ccc(-c2ccc(Br)c(Br)c2)cc1Br,0.22413793103448276
CCNc1nc(Cl)nc(NCC)n1,0.22408026755852842
O=c1nc([N+](=O)[O-])[nH][nH]1,0.22327044025157233
C1CC2OC2CC1C1CO1,0.2229965156794425
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,0.2214765100671141
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,0.22112211221122113
S=c1[nH]nc(NCNc2n[nH]c(=S)s2)s1,0.21671826625386997
